model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
GBM_grid_1_AutoML_1_20250524_05956_model_185,0.6692996593745861,0.6265859867213619,0.5497309049224599,0.387305149380595,0.467569199752968,0.2186209565576309
StackedEnsemble_BestOfFamily_1_AutoML_1_20250524_05956,0.6692279487611451,0.6264125519135266,0.548946239700108,0.390265104047956,0.4674395601346304,0.2184997423788567
GBM_grid_1_AutoML_1_20250524_05956_model_84,0.6691402924459716,0.626922705176743,0.5481559113242632,0.3861907520335274,0.4678495625521147,0.218883213180205
StackedEnsemble_BestOfFamily_3_AutoML_1_20250524_05956,0.6691177702683833,0.6266228764781719,0.545950372113778,0.4014731305916937,0.4675514757556084,0.2186043824812473
GBM_grid_1_AutoML_1_20250524_05956_model_40,0.6690596630502056,0.6257502531567648,0.5547938321324654,0.3956721383546378,0.4671775793686351,0.2182548906647373
GBM_grid_1_AutoML_1_20250524_05956_model_267,0.6690499334694874,0.6280051379362724,0.5531171891917188,0.3983978623750807,0.4681511309528445,0.2191654814124272
GBM_grid_1_AutoML_1_20250524_05956_model_140,0.6690490325823839,0.6257801345564442,0.5537867807955598,0.3920201222143444,0.4672673355358344,0.218338762858758
GBM_grid_1_AutoML_1_20250524_05956_model_85,0.6690192132192571,0.626803548211079,0.5563804386488183,0.4097692197506886,0.4674931967451469,0.2185498890029966
GBM_grid_1_AutoML_1_20250524_05956_model_199,0.6689223678556274,0.6279636532557343,0.5432325014516359,0.3950492650112566,0.4681503564462201,0.2191647562407229
GBM_grid_1_AutoML_1_20250524_05956_model_249,0.6688983141699631,0.6270759155546579,0.549157413113489,0.3806878633390299,0.467880570511804,0.2189122282624512
GBM_grid_1_AutoML_1_20250524_05956_model_70,0.6688323692339847,0.628374778972861,0.547100908548978,0.3822086508585004,0.4682204345964794,0.219230375373716
GBM_grid_1_AutoML_1_20250524_05956_model_58,0.668816603709673,0.6268877571883031,0.5499129263126479,0.3881818026210409,0.4677391180923763,0.218779882593834
GBM_grid_1_AutoML_1_20250524_05956_model_193,0.6686057060387364,0.6271065302671346,0.5512273255916212,0.424572506547197,0.467753047974495,0.2187929138894302
GBM_grid_1_AutoML_1_20250524_05956_model_172,0.6685888594499003,0.6264732391232583,0.5510708738452502,0.4049282128111551,0.4675662736267054,0.218618220233163
GBM_grid_1_AutoML_1_20250524_05956_model_55,0.668395619166193,0.6270718918617166,0.552090445332068,0.3943394560623846,0.4676992610315823,0.2187425987694882
GBM_grid_1_AutoML_1_20250524_05956_model_141,0.6682918369718662,0.6263337584704699,0.5530839241328324,0.4101950690845275,0.4674144021053118,0.2184762232954661
